rate_date,base_currency,quote_currency,exchange_rate
2025-11-11,PLN,NOK,2.75661939
2025-11-11,PLN,EUR,0.23640662
2025-11-11,PLN,SEK,2.59408983
2025-11-11,PLN,RON,1.20189125
2025-11-11,PLN,DKK,1.76546099
2025-11-11,PLN,CZK,5.74184397
2025-11-11,RON,NOK,2.29356806
2025-11-11,RON,EUR,0.19669552
2025-11-11,RON,SEK,2.15833989
2025-11-11,RON,PLN,0.83202203
2025-11-11,RON,DKK,1.46890244
2025-11-11,RON,CZK,4.77734068
2025-11-11,DKK,NOK,1.56141619
2025-11-11,DKK,EUR,0.13390645
2025-11-11,DKK,SEK,1.46935551
2025-11-11,DKK,PLN,0.5664243
2025-11-11,DKK,RON,0.68078041
2025-11-11,DKK,CZK,3.25231993
2025-11-11,CZK,NOK,0.48009305
2025-11-11,CZK,EUR,0.0411726
2025-11-11,CZK,SEK,0.45178689
2025-11-11,CZK,PLN,0.17416008
2025-11-11,CZK,RON,0.20932148
2025-11-11,CZK,DKK,0.30747283
2025-11-12,NOK,EUR,0.08584059
2025-11-12,NOK,SEK,0.93905318
2025-11-12,NOK,PLN,0.36293403
2025-11-12,NOK,RON,0.43638783
2025-11-12,NOK,DKK,0.6409803
2025-11-12,NOK,CZK,2.07983175
2025-11-12,EUR,NOK,11.6495
2025-11-12,EUR,SEK,10.9395
2025-11-12,EUR,PLN,4.228
2025-11-12,EUR,RON,5.0837
2025-11-12,EUR,DKK,7.4671
2025-11-12,EUR,CZK,24.229
2025-11-12,SEK,NOK,1.06490242
2025-11-12,SEK,EUR,0.09141186
2025-11-12,SEK,PLN,0.38648933
2025-11-12,SEK,RON,0.46471045
2025-11-12,SEK,DKK,0.68258147
2025-11-12,SEK,CZK,2.21481786
2025-11-12,PLN,NOK,2.75532167
2025-11-12,PLN,EUR,0.23651845
2025-11-12,PLN,SEK,2.58739357
2025-11-12,PLN,RON,1.20238884
2025-11-12,PLN,DKK,1.76610691
2025-11-12,PLN,CZK,5.73060549
2025-11-12,RON,NOK,2.29153963
2025-11-12,RON,EUR,0.19670712
2025-11-12,RON,SEK,2.15187757
2025-11-12,RON,PLN,0.83167772
2025-11-12,RON,DKK,1.46883176
2025-11-12,RON,CZK,4.76601688
2025-11-12,DKK,NOK,1.56011035
2025-11-12,DKK,EUR,0.1339208
2025-11-12,DKK,SEK,1.46502658
2025-11-12,DKK,PLN,0.56621714
2025-11-12,DKK,RON,0.68081317
2025-11-12,DKK,CZK,3.24476704
2025-11-12,CZK,NOK,0.48080812
2025-11-12,CZK,EUR,0.04127285
2025-11-12,CZK,SEK,0.4515044
2025-11-12,CZK,PLN,0.17450163
2025-11-12,CZK,RON,0.20981881
2025-11-12,CZK,DKK,0.30818853
2025-11-13,NOK,EUR,0.08566044
2025-11-13,NOK,SEK,0.93716807
2025-11-13,NOK,PLN,0.36217235
2025-11-13,NOK,RON,0.43547199
2025-11-13,NOK,DKK,0.63968648
2025-11-13,NOK,CZK,2.07221175
2025-11-13,EUR,NOK,11.674
2025-11-13,EUR,SEK,10.9405
2025-11-13,EUR,PLN,4.228
2025-11-13,EUR,RON,5.0837
2025-11-13,EUR,DKK,7.4677
2025-11-13,EUR,CZK,24.191
2025-11-13,SEK,NOK,1.06704447
2025-11-13,SEK,EUR,0.0914035
2025-11-13,SEK,PLN,0.386454
2025-11-13,SEK,RON,0.46466798
2025-11-13,SEK,DKK,0.68257392
2025-11-13,SEK,CZK,2.21114209
2025-11-13,PLN,NOK,2.76111637
2025-11-13,PLN,EUR,0.23651845
2025-11-13,PLN,SEK,2.58763009
2025-11-13,PLN,RON,1.20238884
2025-11-13,PLN,DKK,1.76624882
2025-11-13,PLN,CZK,5.72161779
2025-11-13,RON,NOK,2.29635895
2025-11-13,RON,EUR,0.19670712
2025-11-13,RON,SEK,2.15207428
2025-11-13,RON,PLN,0.83167772
2025-11-13,RON,DKK,1.46894978
2025-11-13,RON,CZK,4.75854201
2025-11-13,DKK,NOK,1.5632658
2025-11-13,DKK,EUR,0.13391004
2025-11-13,DKK,SEK,1.46504278
2025-11-13,DKK,PLN,0.56617165
2025-11-13,DKK,RON,0.68075847
2025-11-13,DKK,CZK,3.23941776
2025-11-13,CZK,NOK,0.48257616
2025-11-13,CZK,EUR,0.04133769
2025-11-13,CZK,SEK,0.45225497
2025-11-13,CZK,PLN,0.17477574
2025-11-13,CZK,RON,0.2101484
2025-11-13,CZK,DKK,0.30869745
2025-11-14,NOK,EUR,0.0852624
2025-11-14,NOK,SEK,0.93647952
2025-11-14,NOK,PLN,0.36089867
2025-11-14,NOK,RON,0.4335678
2025-11-14,NOK,DKK,0.63673104
2025-11-14,NOK,CZK,2.06317943
2025-11-14,EUR,NOK,11.7285
2025-11-14,EUR,SEK,10.9835
2025-11-14,EUR,PLN,4.2328
2025-11-14,EUR,RON,5.0851
2025-11-14,EUR,DKK,7.4679
2025-11-14,EUR,CZK,24.198
2025-11-14,SEK,NOK,1.06782902
2025-11-14,SEK,EUR,0.09104566
2025-11-14,SEK,PLN,0.38537807
2025-11-14,SEK,RON,0.46297628
2025-11-14,SEK,DKK,0.67991988
2025-11-14,SEK,CZK,2.20312287
2025-11-14,PLN,NOK,2.7708609
2025-11-14,PLN,EUR,0.23625024
2025-11-14,PLN,SEK,2.59485447
2025-11-14,PLN,RON,1.20135608
2025-11-14,PLN,DKK,1.76429314
2025-11-14,PLN,CZK,5.71678322
2025-11-14,RON,NOK,2.30644432
2025-11-14,RON,EUR,0.19665297
2025-11-14,RON,SEK,2.15993786
2025-11-14,RON,PLN,0.83239268
2025-11-14,RON,DKK,1.46858469
2025-11-14,RON,CZK,4.75860848
2025-11-14,DKK,NOK,1.57052183
2025-11-14,DKK,EUR,0.13390645
2025-11-14,DKK,SEK,1.47076153
2025-11-14,DKK,PLN,0.56679923
2025-11-14,DKK,RON,0.6809277
2025-11-14,DKK,CZK,3.24026835
2025-11-14,CZK,NOK,0.48468882
2025-11-14,CZK,EUR,0.04132573
2025-11-14,CZK,SEK,0.45390115
2025-11-14,CZK,PLN,0.17492355
2025-11-14,CZK,RON,0.21014547
2025-11-14,CZK,DKK,0.30861641
2025-11-17,NOK,EUR,0.08546643
2025-11-17,NOK,SEK,0.93701124
2025-11-17,NOK,PLN,0.36090765
2025-11-17,NOK,RON,0.43451135
2025-11-17,NOK,DKK,0.63828896
2025-11-17,NOK,CZK,2.06563822
2025-11-17,EUR,NOK,11.7005
2025-11-17,EUR,SEK,10.9635
2025-11-17,EUR,PLN,4.2228
2025-11-17,EUR,RON,5.084
2025-11-17,EUR,DKK,7.4683
2025-11-17,EUR,CZK,24.169
2025-11-17,SEK,NOK,1.06722306
2025-11-17,SEK,EUR,0.09121175
2025-11-17,SEK,PLN,0.38516897
2025-11-17,SEK,RON,0.46372053
2025-11-17,SEK,DKK,0.6811967
2025-11-17,SEK,CZK,2.20449674
2025-11-17,PLN,NOK,2.77079189
2025-11-17,PLN,EUR,0.2368097
2025-11-17,PLN,SEK,2.59626314
2025-11-17,PLN,RON,1.20394051
2025-11-17,PLN,DKK,1.76856588
2025-11-17,PLN,CZK,5.72345363
2025-11-17,RON,NOK,2.30143588
2025-11-17,RON,EUR,0.19669552
2025-11-17,RON,SEK,2.15647128
2025-11-17,RON,PLN,0.83060582
2025-11-17,RON,DKK,1.46898112
2025-11-17,RON,CZK,4.75393391
2025-11-17,DKK,NOK,1.56668854
2025-11-17,DKK,EUR,0.13389928
2025-11-17,DKK,SEK,1.46800477
2025-11-17,DKK,PLN,0.56542988
2025-11-17,DKK,RON,0.68074394
2025-11-17,DKK,CZK,3.23621172
2025-11-17,CZK,NOK,0.48411188
2025-11-17,CZK,EUR,0.04137532
2025-11-17,CZK,SEK,0.45361827
2025-11-17,CZK,PLN,0.17471968
2025-11-17,CZK,RON,0.2103521
2025-11-17,CZK,DKK,0.30900327
2025-11-18,NOK,EUR,0.08522751
2025-11-18,NOK,SEK,0.93724698
2025-11-18,NOK,PLN,0.36170557
2025-11-18,NOK,RON,0.43355237
2025-11-18,NOK,DKK,0.63651317
2025-11-18,NOK,CZK,2.06148313
2025-11-18,EUR,NOK,11.7333
2025-11-18,EUR,SEK,10.997
2025-11-18,EUR,PLN,4.244
2025-11-18,EUR,RON,5.087
2025-11-18,EUR,DKK,7.4684
2025-11-18,EUR,CZK,24.188
2025-11-18,SEK,NOK,1.06695462
2025-11-18,SEK,EUR,0.09093389
2025-11-18,SEK,PLN,0.38592343
2025-11-18,SEK,RON,0.4625807
2025-11-18,SEK,DKK,0.67913067
2025-11-18,SEK,CZK,2.19950896
2025-11-18,PLN,NOK,2.76467955
2025-11-18,PLN,EUR,0.23562677
2025-11-18,PLN,SEK,2.59118756
2025-11-18,PLN,RON,1.19863336
2025-11-18,PLN,DKK,1.75975495
2025-11-18,PLN,CZK,5.69934025
2025-11-18,RON,NOK,2.30652644
2025-11-18,RON,EUR,0.19657952
2025-11-18,RON,SEK,2.16178494
2025-11-18,RON,PLN,0.83428347
2025-11-18,RON,DKK,1.46813446
2025-11-18,RON,CZK,4.75486534
2025-11-18,DKK,NOK,1.5710594
2025-11-18,DKK,EUR,0.13389749
2025-11-18,DKK,SEK,1.47247068
2025-11-18,DKK,PLN,0.56826094
2025-11-18,DKK,RON,0.68113652
2025-11-18,DKK,CZK,3.23871244
2025-11-18,CZK,NOK,0.48508765
2025-11-18,CZK,EUR,0.04134281
2025-11-18,CZK,SEK,0.45464693
2025-11-18,CZK,PLN,0.17545891
2025-11-18,CZK,RON,0.2103109
2025-11-18,CZK,DKK,0.30876468
2025-11-19,NOK,EUR,0.08512087
2025-11-19,NOK,SEK,0.93564862
2025-11-19,NOK,PLN,0.35991658
2025-11-19,NOK,RON,0.43308648
2025-11-19,NOK,DKK,0.6357763
2025-11-19,NOK,CZK,2.05643514
2025-11-19,EUR,NOK,11.748
2025-11-19,EUR,SEK,10.992
2025-11-19,EUR,PLN,4.2283
2025-11-19,EUR,RON,5.0879
2025-11-19,EUR,DKK,7.4691
2025-11-19,EUR,CZK,24.159
2025-11-19,SEK,NOK,1.06877729
2025-11-19,SEK,EUR,0.09097525
2025-11-19,SEK,PLN,0.38467067
2025-11-19,SEK,RON,0.462873
2025-11-19,SEK,DKK,0.67950328
2025-11-19,SEK,CZK,2.19787118
2025-11-19,PLN,NOK,2.77842159
2025-11-19,PLN,EUR,0.23650167
2025-11-19,PLN,SEK,2.59962633
2025-11-19,PLN,RON,1.20329683
2025-11-19,PLN,DKK,1.7664546
2025-11-19,PLN,CZK,5.71364378
2025-11-19,RON,NOK,2.30900765
2025-11-19,RON,EUR,0.19654474
2025-11-19,RON,SEK,2.16041982
2025-11-19,RON,PLN,0.83105014
2025-11-19,RON,DKK,1.46801234
2025-11-19,RON,CZK,4.74832446
2025-11-19,DKK,NOK,1.57288027
2025-11-19,DKK,EUR,0.13388494
2025-11-19,DKK,SEK,1.47166325
2025-11-19,DKK,PLN,0.56610569
2025-11-19,DKK,RON,0.68119318
2025-11-19,DKK,CZK,3.23452625
2025-11-19,CZK,NOK,0.48627841
2025-11-19,CZK,EUR,0.04139244
2025-11-19,CZK,SEK,0.45498572
2025-11-19,CZK,PLN,0.17501966
2025-11-19,CZK,RON,0.2106006
2025-11-19,CZK,DKK,0.30916429
2025-11-20,NOK,EUR,0.08517525
2025-11-20,NOK,SEK,0.93688514
2025-11-20,NOK,PLN,0.36046165
2025-11-20,NOK,RON,0.43343128
2025-11-20,NOK,DKK,0.63618245
2025-11-20,NOK,CZK,2.05945232
2025-11-20,EUR,NOK,11.7405
2025-11-20,EUR,SEK,10.9995
2025-11-20,EUR,PLN,4.232
2025-11-20,EUR,RON,5.0887
2025-11-20,EUR,DKK,7.4691
2025-11-20,EUR,CZK,24.179
2025-11-20,SEK,NOK,1.0673667
2025-11-20,SEK,EUR,0.09091322
2025-11-20,SEK,PLN,0.38474476
2025-11-20,SEK,RON,0.46263012
2025-11-20,SEK,DKK,0.67903996
2025-11-20,SEK,CZK,2.19819083
2025-11-20,PLN,NOK,2.77422023
2025-11-20,PLN,EUR,0.2362949
2025-11-20,PLN,SEK,2.59912571
2025-11-20,PLN,RON,1.20243384
2025-11-20,PLN,DKK,1.76491021
2025-11-20,PLN,CZK,5.71337429
2025-11-20,RON,NOK,2.30717079
2025-11-20,RON,EUR,0.19651384
2025-11-20,RON,SEK,2.16155403
2025-11-20,RON,PLN,0.83164659
2025-11-20,RON,DKK,1.46778156
2025-11-20,RON,CZK,4.75150824
2025-11-20,DKK,NOK,1.57187613
2025-11-20,DKK,EUR,0.13388494
2025-11-20,DKK,SEK,1.47266739
2025-11-20,DKK,PLN,0.56660106
2025-11-20,DKK,RON,0.68130029
2025-11-20,DKK,CZK,3.23720395
2025-11-20,CZK,NOK,0.48556599
2025-11-20,CZK,EUR,0.0413582
2025-11-20,CZK,SEK,0.45491956
2025-11-20,CZK,PLN,0.17502792
2025-11-20,CZK,RON,0.21045949
2025-11-20,CZK,DKK,0.30890856
2025-11-21,NOK,EUR,0.08478888
2025-11-21,NOK,SEK,0.93488214
2025-11-21,NOK,PLN,0.35991182
2025-11-21,NOK,RON,0.43154146
2025-11-21,NOK,DKK,0.63326268
2025-11-21,NOK,CZK,2.0548584
2025-11-21,EUR,NOK,11.794
2025-11-21,EUR,SEK,11.026
2025-11-21,EUR,PLN,4.2448
2025-11-21,EUR,RON,5.0896
2025-11-21,EUR,DKK,7.4687
2025-11-21,EUR,CZK,24.235
2025-11-21,SEK,NOK,1.06965355
2025-11-21,SEK,EUR,0.09069472
2025-11-21,SEK,PLN,0.38498095
2025-11-21,SEK,RON,0.46159985
2025-11-21,SEK,DKK,0.67737167
2025-11-21,SEK,CZK,2.19798658
2025-11-21,PLN,NOK,2.77845835
2025-11-21,PLN,EUR,0.23558236
2025-11-21,PLN,SEK,2.5975311
2025-11-21,PLN,RON,1.19901998
2025-11-21,PLN,DKK,1.75949397
2025-11-21,PLN,CZK,5.70933848
2025-11-21,RON,NOK,2.31727444
2025-11-21,RON,EUR,0.19647909
2025-11-21,RON,SEK,2.1663785
2025-11-21,RON,PLN,0.83401446
2025-11-21,RON,DKK,1.46744341
2025-11-21,RON,CZK,4.76167086
2025-11-21,DKK,NOK,1.57912354
2025-11-21,DKK,EUR,0.13389211
2025-11-21,DKK,SEK,1.4762944
2025-11-21,DKK,PLN,0.56834523
2025-11-21,DKK,RON,0.68145728
2025-11-21,DKK,CZK,3.24487528
2025-11-21,CZK,NOK,0.48665154
2025-11-21,CZK,EUR,0.04126264
2025-11-21,CZK,SEK,0.45496183
2025-11-21,CZK,PLN,0.17515164
2025-11-21,CZK,RON,0.21001032
2025-11-21,CZK,DKK,0.30817825
2025-11-24,NOK,EUR,0.08478528
2025-11-24,NOK,SEK,0.93314681
2025-11-24,NOK,PLN,0.35866718
2025-11-24,NOK,RON,0.43137055
2025-11-24,NOK,DKK,0.63326974
2025-11-24,NOK,CZK,2.04917546
2025-11-24,EUR,NOK,11.7945
2025-11-24,EUR,SEK,11.006
2025-11-24,EUR,PLN,4.2303
2025-11-24,EUR,RON,5.0878
2025-11-24,EUR,DKK,7.4691
2025-11-24,EUR,CZK,24.169
2025-11-24,SEK,NOK,1.07164274
2025-11-24,SEK,EUR,0.09085953
2025-11-24,SEK,PLN,0.38436307
2025-11-24,SEK,RON,0.46227512
2025-11-24,SEK,DKK,0.67863892
2025-11-24,SEK,CZK,2.19598401
2025-11-24,PLN,NOK,2.78810013
2025-11-24,PLN,EUR,0.23638985
2025-11-24,PLN,SEK,2.60170673
2025-11-24,PLN,RON,1.2027043
2025-11-24,PLN,DKK,1.76561946
2025-11-24,PLN,CZK,5.71330638
2025-11-24,RON,NOK,2.31819254
2025-11-24,RON,EUR,0.19654861
2025-11-24,RON,SEK,2.16321396
2025-11-24,RON,PLN,0.83145957
2025-11-24,RON,DKK,1.4680412
2025-11-24,RON,CZK,4.75038327
2025-11-24,DKK,NOK,1.57910592
2025-11-24,DKK,EUR,0.13388494
2025-11-24,DKK,SEK,1.47353764
2025-11-24,DKK,PLN,0.56637346
2025-11-24,DKK,RON,0.68117979
2025-11-24,DKK,CZK,3.2358651
2025-11-24,CZK,NOK,0.48800116
2025-11-24,CZK,EUR,0.04137532
2025-11-24,CZK,SEK,0.45537672
2025-11-24,CZK,PLN,0.17503
2025-11-24,CZK,RON,0.21050933
2025-11-24,CZK,DKK,0.30903637
2025-11-25,NOK,EUR,0.08440243
2025-11-25,NOK,SEK,0.93247806
2025-11-25,NOK,PLN,0.35641458
2025-11-25,NOK,RON,0.42944801
2025-11-25,NOK,DKK,0.6304102
2025-11-25,NOK,CZK,2.03688386
2025-11-25,EUR,NOK,11.848
2025-11-25,EUR,SEK,11.048
2025-11-25,EUR,PLN,4.2228
2025-11-25,EUR,RON,5.0881
2025-11-25,EUR,DKK,7.4691
2025-11-25,EUR,CZK,24.133
2025-11-25,SEK,NOK,1.0724113
2025-11-25,SEK,EUR,0.09051412
2025-11-25,SEK,PLN,0.38222303
2025-11-25,SEK,RON,0.4605449
2025-11-25,SEK,DKK,0.67605902
2025-11-25,SEK,CZK,2.18437726
2025-11-25,PLN,NOK,2.80572132
2025-11-25,PLN,EUR,0.2368097
2025-11-25,PLN,SEK,2.61627356
2025-11-25,PLN,RON,1.20491143
2025-11-25,PLN,DKK,1.76875533
2025-11-25,PLN,CZK,5.71492848
2025-11-25,RON,NOK,2.32857059
2025-11-25,RON,EUR,0.19653702
2025-11-25,RON,SEK,2.17134097
2025-11-25,RON,PLN,0.82993652
2025-11-25,RON,DKK,1.46795464
2025-11-25,RON,CZK,4.74302785
2025-11-25,DKK,NOK,1.58626876
2025-11-25,DKK,EUR,0.13388494
2025-11-25,DKK,SEK,1.47916081
2025-11-25,DKK,PLN,0.56536932
2025-11-25,DKK,RON,0.68121996
2025-11-25,DKK,CZK,3.23104524
2025-11-25,CZK,NOK,0.49094601
2025-11-25,CZK,EUR,0.04143704
2025-11-25,CZK,SEK,0.45779638
2025-11-25,CZK,PLN,0.17498032
2025-11-25,CZK,RON,0.21083579
2025-11-25,CZK,DKK,0.30949737
2025-11-26,NOK,EUR,0.08441098
2025-11-26,NOK,SEK,0.93143296
2025-11-26,NOK,PLN,0.35716818
2025-11-26,NOK,RON,0.42968565
2025-11-26,NOK,DKK,0.63044029
2025-11-26,NOK,CZK,2.04004457
2025-11-26,EUR,NOK,11.8468
2025-11-26,EUR,SEK,11.0345
2025-11-26,EUR,PLN,4.2313
2025-11-26,EUR,RON,5.0904
2025-11-26,EUR,DKK,7.4687
2025-11-26,EUR,CZK,24.168
2025-11-26,SEK,NOK,1.07361457
2025-11-26,SEK,EUR,0.09062486
2025-11-26,SEK,PLN,0.38346096
2025-11-26,SEK,RON,0.46131678
2025-11-26,SEK,DKK,0.67684988
2025-11-26,SEK,CZK,2.19022158
2025-11-26,PLN,NOK,2.79980148
2025-11-26,PLN,EUR,0.23633399
2025-11-26,PLN,SEK,2.60782738
2025-11-26,PLN,RON,1.20303453
2025-11-26,PLN,DKK,1.76510765
2025-11-26,PLN,CZK,5.7117198
2025-11-26,RON,NOK,2.32728273
2025-11-26,RON,EUR,0.19644822
2025-11-26,RON,SEK,2.16770784
2025-11-26,RON,PLN,0.83123134
2025-11-26,RON,DKK,1.46721279
2025-11-26,RON,CZK,4.74776049
2025-11-26,DKK,NOK,1.58619305
2025-11-26,DKK,EUR,0.13389211
2025-11-26,DKK,SEK,1.47743248
2025-11-26,DKK,PLN,0.56653768
2025-11-26,DKK,RON,0.6815644
2025-11-26,DKK,CZK,3.23590451
2025-11-26,CZK,NOK,0.49018537
2025-11-26,CZK,EUR,0.04137703
2025-11-26,CZK,SEK,0.45657481
2025-11-26,CZK,PLN,0.17507862
2025-11-26,CZK,RON,0.21062562
2025-11-26,CZK,DKK,0.30903261
2025-11-27,NOK,EUR,0.08472422
2025-11-27,NOK,SEK,0.93150047
2025-11-27,NOK,PLN,0.35876472
2025-11-27,NOK,RON,0.43133949
2025-11-27,NOK,DKK,0.63278827
2025-11-27,NOK,CZK,2.04812336
2025-11-27,EUR,NOK,11.803
2025-11-27,EUR,SEK,10.9945
2025-11-27,EUR,PLN,4.2345
2025-11-27,EUR,RON,5.0911
2025-11-27,EUR,DKK,7.4688
2025-11-27,EUR,CZK,24.174
2025-11-27,SEK,NOK,1.07353677
2025-11-27,SEK,EUR,0.09095457
2025-11-27,SEK,PLN,0.38514712
2025-11-27,SEK,RON,0.4630588
2025-11-27,SEK,DKK,0.67932148
2025-11-27,SEK,CZK,2.19873573
2025-11-27,PLN,NOK,2.78734207
2025-11-27,PLN,EUR,0.23615539
2025-11-27,PLN,SEK,2.59641044
2025-11-27,PLN,RON,1.20229071
2025-11-27,PLN,DKK,1.76379738
2025-11-27,PLN,CZK,5.7088204
2025-11-27,RON,NOK,2.31835949
2025-11-27,RON,EUR,0.19642121
2025-11-27,RON,SEK,2.15955295
2025-11-27,RON,PLN,0.8317456
2025-11-27,RON,DKK,1.4670307
2025-11-27,RON,CZK,4.74828622
2025-11-27,DKK,NOK,1.58030741
2025-11-27,DKK,EUR,0.13389032
2025-11-27,DKK,SEK,1.47205709
2025-11-27,DKK,PLN,0.56695855
2025-11-27,DKK,RON,0.68164899
2025-11-27,DKK,CZK,3.23666452
2025-11-27,CZK,NOK,0.48825184
2025-11-27,CZK,EUR,0.04136676
2025-11-27,CZK,SEK,0.45480682
2025-11-27,CZK,PLN,0.17516754
2025-11-27,CZK,RON,0.2106023
2025-11-27,CZK,DKK,0.30896004
2025-11-28,NOK,EUR,0.08500149
2025-11-28,NOK,SEK,0.93242382
2025-11-28,NOK,PLN,0.36032131
2025-11-28,NOK,RON,0.43273407
2025-11-28,NOK,DKK,0.63485911
2025-11-28,NOK,CZK,2.05508096
2025-11-28,EUR,NOK,11.7645
2025-11-28,EUR,SEK,10.9695
2025-11-28,EUR,PLN,4.239
2025-11-28,EUR,RON,5.0909
2025-11-28,EUR,DKK,7.4688
2025-11-28,EUR,CZK,24.177
2025-11-28,SEK,NOK,1.07247368
2025-11-28,SEK,EUR,0.09116186
2025-11-28,SEK,PLN,0.38643512
2025-11-28,SEK,RON,0.4640959
2025-11-28,SEK,DKK,0.68086968
2025-11-28,SEK,CZK,2.20402024
2025-11-28,PLN,NOK,2.77530078
2025-11-28,PLN,EUR,0.23590469
2025-11-28,PLN,SEK,2.58775655
2025-11-28,PLN,RON,1.20096721
2025-11-28,PLN,DKK,1.76192498
2025-11-28,PLN,CZK,5.7034678
2025-11-28,RON,NOK,2.31088806
2025-11-28,RON,EUR,0.19642892
2025-11-28,RON,SEK,2.15472706
2025-11-28,RON,PLN,0.8326622
2025-11-28,RON,DKK,1.46708833
2025-11-28,RON,CZK,4.74906205
2025-11-28,DKK,NOK,1.57515263
2025-11-28,DKK,EUR,0.13389032
2025-11-28,DKK,SEK,1.46870983
2025-11-28,DKK,PLN,0.56756105
2025-11-28,DKK,RON,0.68162222
2025-11-28,DKK,CZK,3.2370662
2025-11-28,CZK,NOK,0.48659883
2025-11-28,CZK,EUR,0.04136162
2025-11-28,CZK,SEK,0.45371634
2025-11-28,CZK,PLN,0.17533193
2025-11-28,CZK,RON,0.2105679
2025-11-28,CZK,DKK,0.3089217
2025-12-01,NOK,EUR,0.08495455
2025-12-01,NOK,SEK,0.93135672
2025-12-01,NOK,PLN,0.35921332
2025-12-01,NOK,RON,0.43240167
2025-12-01,NOK,DKK,0.63450004
2025-12-01,NOK,CZK,2.05428596
2025-12-01,EUR,NOK,11.771
2025-12-01,EUR,SEK,10.963
2025-12-01,EUR,PLN,4.2283
2025-12-01,EUR,RON,5.0898
2025-12-01,EUR,DKK,7.4687
2025-12-01,EUR,CZK,24.181
2025-12-01,SEK,NOK,1.07370245
2025-12-01,SEK,EUR,0.09121591
2025-12-01,SEK,PLN,0.38568822
2025-12-01,SEK,RON,0.46427073
2025-12-01,SEK,DKK,0.68126425
2025-12-01,SEK,CZK,2.20569187
2025-12-01,PLN,NOK,2.78386113
2025-12-01,PLN,EUR,0.23650167
2025-12-01,PLN,SEK,2.59276778
2025-12-01,PLN,RON,1.20374619
2025-12-01,PLN,DKK,1.76636
2025-12-01,PLN,CZK,5.71884682
2025-12-01,RON,NOK,2.31266454
2025-12-01,RON,EUR,0.19647137
2025-12-01,RON,SEK,2.15391567
2025-12-01,RON,PLN,0.83073991
2025-12-01,RON,DKK,1.46738575
2025-12-01,RON,CZK,4.7508743
2025-12-01,DKK,NOK,1.57604402
2025-12-01,DKK,EUR,0.13389211
2025-12-01,DKK,SEK,1.4678592
2025-12-01,DKK,PLN,0.56613601
2025-12-01,DKK,RON,0.68148406
2025-12-01,DKK,CZK,3.23764511
2025-12-01,CZK,NOK,0.48678715
2025-12-01,CZK,EUR,0.04135478
2025-12-01,CZK,SEK,0.45337248
2025-12-01,CZK,PLN,0.17486043
2025-12-01,CZK,RON,0.21048757
2025-12-01,CZK,DKK,0.30886647
2025-12-02,NOK,EUR,0.08482484
2025-12-02,NOK,SEK,0.93192807
2025-12-02,NOK,PLN,0.35948766
2025-12-02,NOK,RON,0.43169904
2025-12-02,NOK,DKK,0.63352278
2025-12-02,NOK,CZK,2.04945288
2025-12-02,EUR,NOK,11.789
2025-12-02,EUR,SEK,10.9865
2025-12-02,EUR,PLN,4.238
2025-12-02,EUR,RON,5.0893
2025-12-02,EUR,DKK,7.4686
2025-12-02,EUR,CZK,24.161
2025-12-02,SEK,NOK,1.07304419
2025-12-02,SEK,EUR,0.0910208
2025-12-02,SEK,PLN,0.38574614
2025-12-02,SEK,RON,0.46323215
2025-12-02,SEK,DKK,0.67979793
2025-12-02,SEK,CZK,2.19915351
2025-12-02,PLN,NOK,2.78173667
2025-12-02,PLN,EUR,0.23596036
2025-12-02,PLN,SEK,2.59237848
2025-12-02,PLN,RON,1.20087305
2025-12-02,PLN,DKK,1.76229353
2025-12-02,PLN,CZK,5.70103823
2025-12-02,RON,NOK,2.31642859
2025-12-02,RON,EUR,0.19649068
2025-12-02,RON,SEK,2.15874482
2025-12-02,RON,PLN,0.83272749
2025-12-02,RON,DKK,1.46751027
2025-12-02,RON,CZK,4.74741124
2025-12-02,DKK,NOK,1.57847522
2025-12-02,DKK,EUR,0.1338939
2025-12-02,DKK,SEK,1.47102536
2025-12-02,DKK,PLN,0.56744236
2025-12-02,DKK,RON,0.68142624
2025-12-02,DKK,CZK,3.23501058
2025-12-02,CZK,NOK,0.4879351
2025-12-02,CZK,EUR,0.04138902
2025-12-02,CZK,SEK,0.45472042
2025-12-02,CZK,PLN,0.17540665
2025-12-02,CZK,RON,0.21064112
2025-12-02,CZK,DKK,0.309118
2025-12-03,NOK,EUR,0.08504848
2025-12-03,NOK,SEK,0.93170607
2025-12-03,NOK,PLN,0.35990815
2025-12-03,NOK,RON,0.43304133
2025-12-03,NOK,DKK,0.63521857
2025-12-03,NOK,CZK,2.05179452
2025-12-03,EUR,NOK,11.758
2025-12-03,EUR,SEK,10.955
2025-12-03,EUR,PLN,4.2318
2025-12-03,EUR,RON,5.0917
2025-12-03,EUR,DKK,7.4689
2025-12-03,EUR,CZK,24.125
2025-12-03,SEK,NOK,1.07329986
2025-12-03,SEK,EUR,0.09128252
2025-12-03,SEK,PLN,0.38628937
2025-12-03,SEK,RON,0.4647832
2025-12-03,SEK,DKK,0.68178001
2025-12-03,SEK,CZK,2.20219078
2025-12-03,PLN,NOK,2.7784867
2025-12-03,PLN,EUR,0.23630606
2025-12-03,PLN,SEK,2.58873293
2025-12-03,PLN,RON,1.20319958
2025-12-03,PLN,DKK,1.76494636
2025-12-03,PLN,CZK,5.70088378
2025-12-03,RON,NOK,2.30924838
2025-12-03,RON,EUR,0.19639806
2025-12-03,RON,SEK,2.15154074
